province_id,province,amphoe_id,area_id,amphoe,romanized_amphoe,amphoe_short,romanized_amphoe_short
50,เชียงใหม่,5019,50190000,อำเภอสารภี,Amphoe Saraphi,สารภี,Saraphi
50,เชียงใหม่,5020,50200000,อำเภอเวียงแหง,Amphoe Wiang Haeng,เวียงแหง,Wiang Haeng
50,เชียงใหม่,5021,50210000,อำเภอไชยปราการ,Amphoe Chai Prakan,ไชยปราการ,Chai Prakan
50,เชียงใหม่,5022,50220000,อำเภอแม่วาง,Amphoe Mae Wang,แม่วาง,Mae Wang
50,เชียงใหม่,5023,50230000,อำเภอแม่ออน,Amphoe Mae On,แม่ออน,Mae On
50,เชียงใหม่,5024,50240000,อำเภอดอยหล่อ,Amphoe Doi Lo,ดอยหล่อ,Doi Lo
50,เชียงใหม่,5025,50250000,อำเภอกัลยาณิวัฒนา,Amphoe Galayani Vadhana,กัลยาณิวัฒนา,Galayani Vadhana
51,ลำพูน,5101,51010000,อำเภอเมืองลำพูน,Amphoe Mueang Lamphun,เมืองลำพูน,Mueang Lamphun
51,ลำพูน,5102,51020000,อำเภอแม่ทา,Amphoe Mae Tha,แม่ทา,Mae Tha
51,ลำพูน,5103,51030000,อำเภอบ้านโฮ่ง,Amphoe Ban Hong,บ้านโฮ่ง,Ban Hong
51,ลำพูน,5104,51040000,อำเภอลี้,Amphoe Li,ลี้,Li
51,ลำพูน,5105,51050000,อำเภอทุ่งหัวช้าง,Amphoe Thung Hua Chang,ทุ่งหัวช้าง,Thung Hua Chang
51,ลำพูน,5106,51060000,อำเภอป่าซาง,Amphoe Pa Sang,ป่าซาง,Pa Sang
51,ลำพูน,5107,51070000,อำเภอบ้านธิ,Amphoe Ban Thi,บ้านธิ,Ban Thi
51,ลำพูน,5108,51080000,อำเภอเวียงหนองล่อง,Amphoe Wiang Nong Long,เวียงหนองล่อง,Wiang Nong Long
52,ลำปาง,5201,52010000,อำเภอเมืองลำปาง,Amphoe Mueang Lampang,เมืองลำปาง,Mueang Lampang
52,ลำปาง,5202,52020000,อำเภอแม่เมาะ,Amphoe Mae Mo,แม่เมาะ,Mae Mo
52,ลำปาง,5203,52030000,อำเภอเกาะคา,Amphoe Ko Kha,เกาะคา,Ko Kha
52,ลำปาง,5204,52040000,อำเภอเสริมงาม,Amphoe Soem Ngam,เสริมงาม,Soem Ngam
52,ลำปาง,5205,52050000,อำเภองาว,Amphoe Ngao,งาว,Ngao
52,ลำปาง,5206,52060000,อำเภอแจ้ห่ม,Amphoe Chae Hom,แจ้ห่ม,Chae Hom
52,ลำปาง,5207,52070000,อำเภอวังเหนือ,Amphoe Wang Nuea,วังเหนือ,Wang Nuea
52,ลำปาง,5208,52080000,อำเภอเถิน,Amphoe Thoen,เถิน,Thoen
52,ลำปาง,5209,52090000,อำเภอแม่พริก,Amphoe Mae Phrik,แม่พริก,Mae Phrik
52,ลำปาง,5210,52100000,อำเภอแม่ทะ,Amphoe Mae Tha,แม่ทะ,Mae Tha
52,ลำปาง,5211,52110000,อำเภอสบปราบ,Amphoe Sop Prap,สบปราบ,Sop Prap
52,ลำปาง,5212,52120000,อำเภอห้างฉัตร,Amphoe Hang Chat,ห้างฉัตร,Hang Chat
52,ลำปาง,5213,52130000,อำเภอเมืองปาน,Amphoe Mueang Pan,เมืองปาน,Mueang Pan
53,อุตรดิตถ์,5301,53010000,อำเภอเมืองอุตรดิตถ์,Amphoe Mueang Uttaradit,เมืองอุตรดิตถ์,Mueang Uttaradit
53,อุตรดิตถ์,5302,53020000,อำเภอตรอน,Amphoe Tron,ตรอน,Tron
53,อุตรดิตถ์,5303,53030000,อำเภอท่าปลา,Amphoe Tha Pla,ท่าปลา,Tha Pla
53,อุตรดิตถ์,5304,53040000,อำเภอน้ำปาด,Amphoe Nam Pat,น้ำปาด,Nam Pat
53,อุตรดิตถ์,5305,53050000,อำเภอฟากท่า,Amphoe Fak Tha,ฟากท่า,Fak Tha
53,อุตรดิตถ์,5306,53060000,อำเภอบ้านโคก,Amphoe Ban Khok,บ้านโคก,Ban Khok
53,อุตรดิตถ์,5307,53070000,อำเภอพิชัย,Amphoe Phichai,พิชัย,Phichai
53,อุตรดิตถ์,5308,53080000,อำเภอลับแล,Amphoe Laplae,ลับแล,Laplae
53,อุตรดิตถ์,5309,53090000,อำเภอทองแสนขัน,Amphoe Thong Saen Khan,ทองแสนขัน,Thong Saen Khan
54,แพร่,5401,54010000,อำเภอเมืองแพร่,Amphoe Mueang Phrae,เมืองแพร่,Mueang Phrae
54,แพร่,5402,54020000,อำเภอร้องกวาง,Amphoe Rong Kwang,ร้องกวาง,Rong Kwang
54,แพร่,5403,54030000,อำเภอลอง,Amphoe Long,ลอง,Long
54,แพร่,5404,54040000,อำเภอสูงเม่น,Amphoe Sung Men,สูงเม่น,Sung Men
54,แพร่,5405,54050000,อำเภอเด่นชัย,Amphoe Den Chai,เด่นชัย,Den Chai
54,แพร่,5406,54060000,อำเภอสอง,Amphoe Song,สอง,Song
54,แพร่,5407,54070000,อำเภอวังชิ้น,Amphoe Wang Chin,วังชิ้น,Wang Chin
54,แพร่,5408,54080000,อำเภอหนองม่วงไข่,Amphoe Nong Muang Khai,หนองม่วงไข่,Nong Muang Khai
55,น่าน,5501,55010000,อำเภอเมืองน่าน,Amphoe Mueang Nan,เมืองน่าน,Mueang Nan
55,น่าน,5502,55020000,อำเภอแม่จริม,Amphoe Mae Charim,แม่จริม,Mae Charim
55,น่าน,5503,55030000,อำเภอบ้านหลวง,Amphoe Ban Luang,บ้านหลวง,Ban Luang
55,น่าน,5504,55040000,อำเภอนาน้อย,Amphoe Na Noi,นาน้อย,Na Noi
55,น่าน,5505,55050000,อำเภอปัว,Amphoe Pua,ปัว,Pua
55,น่าน,5506,55060000,อำเภอท่าวังผา,Amphoe Tha Wang Pha,ท่าวังผา,Tha Wang Pha
55,น่าน,5507,55070000,อำเภอเวียงสา,Amphoe Wiang Sa,เวียงสา,Wiang Sa
55,น่าน,5508,55080000,อำเภอทุ่งช้าง,Amphoe Thung Chang,ทุ่งช้าง,Thung Chang
55,น่าน,5509,55090000,อำเภอเชียงกลาง,Amphoe Chiang Klang,เชียงกลาง,Chiang Klang
55,น่าน,5510,55100000,อำเภอนาหมื่น,Amphoe Na Muen,นาหมื่น,Na Muen
55,น่าน,5511,55110000,อำเภอสันติสุข,Amphoe Santi Suk,สันติสุข,Santi Suk
55,น่าน,5512,55120000,อำเภอบ่อเกลือ,Amphoe Bo Kluea,บ่อเกลือ,Bo Kluea
55,น่าน,5513,55130000,อำเภอสองแคว,Amphoe Song Khwae,สองแคว,Song Khwae
55,น่าน,5514,55140000,อำเภอภูเพียง,Amphoe Phu Phiang,ภูเพียง,Phu Phiang
56,พะเยา,5601,56010000,อำเภอเมืองพะเยา,Amphoe Mueang Phayao,เมืองพะเยา,Mueang Phayao
56,พะเยา,5602,56020000,อำเภอจุน,Amphoe Chun,จุน,Chun
56,พะเยา,5603,56030000,อำเภอเชียงคำ,Amphoe Chiang Kham,เชียงคำ,Chiang Kham
56,พะเยา,5604,56040000,อำเภอเชียงม่วน,Amphoe Chiang Muan,เชียงม่วน,Chiang Muan
56,พะเยา,5605,56050000,อำเภอดอกคำใต้,Amphoe Dok Khamtai,ดอกคำใต้,Dok Khamtai
56,พะเยา,5606,56060000,อำเภอปง,Amphoe Pong,ปง,Pong
56,พะเยา,5607,56070000,อำเภอแม่ใจ,Amphoe Mae Chai,แม่ใจ,Mae Chai
56,พะเยา,5608,56080000,อำเภอภูซาง,Amphoe Phu Sang,ภูซาง,Phu Sang
56,พะเยา,5609,56090000,อำเภอภูกามยาว,Amphoe Phu Kamyao,ภูกามยาว,Phu Kamyao
57,เชียงราย,5701,57010000,อำเภอเมืองเชียงราย,Amphoe Mueang Chiang Rai,เมืองเชียงราย,Mueang Chiang Rai
57,เชียงราย,5702,57020000,อำเภอเวียงชัย,Amphoe Wiang Chai,เวียงชัย,Wiang Chai
57,เชียงราย,5703,57030000,อำเภอเชียงของ,Amphoe Chiang Khong,เชียงของ,Chiang Khong
57,เชียงราย,5704,57040000,อำเภอเทิง,Amphoe Thoeng,เทิง,Thoeng
57,เชียงราย,5705,57050000,อำเภอพาน,Amphoe Phan,พาน,Phan
57,เชียงราย,5706,57060000,อำเภอป่าแดด,Amphoe Pa Daet,ป่าแดด,Pa Daet
57,เชียงราย,5707,57070000,อำเภอแม่จัน,Amphoe Mae Chan,แม่จัน,Mae Chan
57,เชียงราย,5708,57080000,อำเภอเชียงแสน,Amphoe Chiang Saen,เชียงแสน,Chiang Saen
57,เชียงราย,5709,57090000,อำเภอแม่สาย,Amphoe Mae Sai,แม่สาย,Mae Sai
57,เชียงราย,5710,57100000,อำเภอแม่สรวย,Amphoe Mae Suai,แม่สรวย,Mae Suai
57,เชียงราย,5711,57110000,อำเภอเวียงป่าเป้า,Amphoe Wiang Pa Pao,เวียงป่าเป้า,Wiang Pa Pao
57,เชียงราย,5712,57120000,อำเภอพญาเม็งราย,Amphoe Phaya Mengrai,พญาเม็งราย,Phaya Mengrai
57,เชียงราย,5713,57130000,อำเภอเวียงแก่น,Amphoe Wiang Kaen,เวียงแก่น,Wiang Kaen
57,เชียงราย,5714,57140000,อำเภอขุนตาล,Amphoe Khun Tan,ขุนตาล,Khun Tan
57,เชียงราย,5715,57150000,อำเภอแม่ฟ้าหลวง,Amphoe Mae Fa Luang,แม่ฟ้าหลวง,Mae Fa Luang
57,เชียงราย,5716,57160000,อำเภอแม่ลาว,Amphoe Mae Lao,แม่ลาว,Mae Lao
57,เชียงราย,5717,57170000,อำเภอเวียงเชียงรุ้ง,Amphoe Wiang Chiang Rung,เวียงเชียงรุ้ง,Wiang Chiang Rung
57,เชียงราย,5718,57180000,อำเภอดอยหลวง,Amphoe Doi Luang,ดอยหลวง,Doi Luang
58,แม่ฮ่องสอน,5801,58010000,อำเภอเมืองแม่ฮ่องสอน,Amphoe Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son
58,แม่ฮ่องสอน,5802,58020000,อำเภอขุนยวม,Amphoe Khun Yuam,ขุนยวม,Khun Yuam
58,แม่ฮ่องสอน,5803,58030000,อำเภอปาย,Amphoe Pai,ปาย,Pai
58,แม่ฮ่องสอน,5804,58040000,อำเภอแม่สะเรียง,Amphoe Mae Sariang,แม่สะเรียง,Mae Sariang
58,แม่ฮ่องสอน,5805,58050000,อำเภอแม่ลาน้อย,Amphoe Mae La Noi,แม่ลาน้อย,Mae La Noi
58,แม่ฮ่องสอน,5806,58060000,อำเภอสบเมย,Amphoe Sop Moei,สบเมย,Sop Moei
58,แม่ฮ่องสอน,5807,58070000,อำเภอปางมะผ้า,Amphoe Pang Mapha,ปางมะผ้า,Pang Mapha
60,นครสวรรค์,6001,60010000,อำเภอเมืองนครสวรรค์,Amphoe Mueang Nakhon Sawan,เมืองนครสวรรค์,Mueang Nakhon Sawan
60,นครสวรรค์,6002,60020000,อำเภอโกรกพระ,Amphoe Krok Phra,โกรกพระ,Krok Phra
60,นครสวรรค์,6003,60030000,อำเภอชุมแสง,Amphoe Chum Saeng,ชุมแสง,Chum Saeng
60,นครสวรรค์,6004,60040000,อำเภอหนองบัว,Amphoe Nong Bua,หนองบัว,Nong Bua
60,นครสวรรค์,6005,60050000,อำเภอบรรพตพิสัย,Amphoe Banphot Phisai,บรรพตพิสัย,Banphot Phisai
60,นครสวรรค์,6006,60060000,อำเภอเก้าเลี้ยว,Amphoe Kao Liao,เก้าเลี้ยว,Kao Liao
60,นครสวรรค์,6006,60060000,อำเภอมหาโพธิ,Amphoe Maha Pho,มหาโพธิ,Maha Pho
60,นครสวรรค์,6007,60070000,อำเภอตาคลี,Amphoe Takhli,ตาคลี,Takhli
60,นครสวรรค์,6008,60080000,อำเภอท่าตะโก,Amphoe Tha Tako,ท่าตะโก,Tha Tako
60,นครสวรรค์,6009,60090000,อำเภอไพศาลี,Amphoe Phaisali,ไพศาลี,Phaisali
60,นครสวรรค์,6010,60100000,อำเภอพยุหะคีรี,Amphoe Phayuha Khiri,พยุหะคีรี,Phayuha Khiri
60,นครสวรรค์,6011,60110000,อำเภอลาดยาว,Amphoe Lat Yao,ลาดยาว,Lat Yao
60,นครสวรรค์,6012,60120000,อำเภอตากฟ้า,Amphoe Tak Fa,ตากฟ้า,Tak Fa
60,นครสวรรค์,6013,60130000,อำเภอแม่วงก์,Amphoe Mae Wong,แม่วงก์,Mae Wong
60,นครสวรรค์,6014,60140000,อำเภอแม่เปิน,Amphoe Mae Poen,แม่เปิน,Mae Poen
60,นครสวรรค์,6015,60150000,อำเภอชุมตาบง,Amphoe Chum Ta Bong,ชุมตาบง,Chum Ta Bong
61,อุทัยธานี,6101,61010000,อำเภอเมืองอุทัยธานี,Amphoe Mueang Uthai Thani,เมืองอุทัยธานี,Mueang Uthai Thani
61,อุทัยธานี,6102,61020000,อำเภอทัพทัน,Amphoe Thap Than,ทัพทัน,Thap Than
61,อุทัยธานี,6103,61030000,อำเภอสว่างอารมณ์,Amphoe Sawang Arom,สว่างอารมณ์,Sawang Arom
61,อุทัยธานี,6104,61040000,อำเภอหนองฉาง,Amphoe Nong Chang,หนองฉาง,Nong Chang
61,อุทัยธานี,6105,61050000,อำเภอหนองขาหย่าง,Amphoe Nong Khayang,หนองขาหย่าง,Nong Khayang
61,อุทัยธานี,6106,61060000,อำเภอบ้านไร่,Amphoe Ban Rai,บ้านไร่,Ban Rai
61,อุทัยธานี,6107,61070000,อำเภอลานสัก,Amphoe Lan Sak,ลานสัก,Lan Sak
61,อุทัยธานี,6108,61080000,อำเภอห้วยคต,Amphoe Huai Khot,ห้วยคต,Huai Khot
62,กำแพงเพชร,6201,62010000,อำเภอเมืองกำแพงเพชร,Amphoe Mueang Kamphaeng Phet,เมืองกำแพงเพชร,Mueang Kamphaeng Phet
62,กำแพงเพชร,6202,62020000,อำเภอไทรงาม,Amphoe Sai Ngam,ไทรงาม,Sai Ngam
62,กำแพงเพชร,6203,62030000,อำเภอคลองลาน,Amphoe Khlong Lan,คลองลาน,Khlong Lan
62,กำแพงเพชร,6204,62040000,อำเภอขาณุวรลักษบุรี,Amphoe Khanu Woralaksaburi,ขาณุวรลักษบุรี,Khanu Woralaksaburi
62,กำแพงเพชร,6205,62050000,อำเภอคลองขลุง,Amphoe Khlong Khlung,คลองขลุง,Khlong Khlung
62,กำแพงเพชร,6206,62060000,อำเภอพรานกระต่าย,Amphoe Phran Kratai,พรานกระต่าย,Phran Kratai
62,กำแพงเพชร,6207,62070000,อำเภอลานกระบือ,Amphoe Lan Krabue,ลานกระบือ,Lan Krabue
62,กำแพงเพชร,6208,62080000,อำเภอทรายทองวัฒนา,Amphoe Sai Thong Watthana,ทรายทองวัฒนา,Sai Thong Watthana
62,กำแพงเพชร,6209,62090000,อำเภอปางศิลาทอง,Amphoe Pang Sila Thong,ปางศิลาทอง,Pang Sila Thong
62,กำแพงเพชร,6210,62100000,อำเภอบึงสามัคคี,Amphoe Bueng Samakkhi,บึงสามัคคี,Bueng Samakkhi
62,กำแพงเพชร,6211,62110000,อำเภอโกสัมพีนคร,Amphoe Kosamphi Nakhon,โกสัมพีนคร,Kosamphi Nakhon
63,ตาก,6301,63010000,อำเภอเมืองตาก,Amphoe Mueang Tak,เมืองตาก,Mueang Tak
63,ตาก,6302,63020000,อำเภอบ้านตาก,Amphoe Ban Tak,บ้านตาก,Ban Tak
63,ตาก,6303,63030000,อำเภอสามเงา,Amphoe Sam Ngao,สามเงา,Sam Ngao
63,ตาก,6304,63040000,อำเภอแม่ระมาด,Amphoe Mae Ramat,แม่ระมาด,Mae Ramat
63,ตาก,6305,63050000,อำเภอท่าสองยาง,Amphoe Tha Song Yang,ท่าสองยาง,Tha Song Yang
63,ตาก,6306,63060000,อำเภอแม่สอด,Amphoe Mae Sot,แม่สอด,Mae Sot
63,ตาก,6307,63070000,อำเภอพบพระ,Amphoe Phop Phra,พบพระ,Phop Phra
63,ตาก,6308,63080000,อำเภออุ้มผาง,Amphoe Umphang,อุ้มผาง,Umphang
63,ตาก,6309,63090000,อำเภอวังเจ้า,Amphoe Wang Chao,วังเจ้า,Wang Chao
64,สุโขทัย,6401,64010000,อำเภอเมืองสุโขทัย,Amphoe Mueang Sukhothai,เมืองสุโขทัย,Mueang Sukhothai
64,สุโขทัย,6402,64020000,อำเภอบ้านด่านลานหอย,Amphoe Ban Dan Lan Hoi,บ้านด่านลานหอย,Ban Dan Lan Hoi
64,สุโขทัย,6403,64030000,อำเภอคีรีมาศ,Amphoe Khiri Mat,คีรีมาศ,Khiri Mat
64,สุโขทัย,6404,64040000,อำเภอกงไกรลาศ,Amphoe Kong Krailat,กงไกรลาศ,Kong Krailat
64,สุโขทัย,6405,64050000,อำเภอศรีสัชนาลัย,Amphoe Si Satchanalai,ศรีสัชนาลัย,Si Satchanalai
64,สุโขทัย,6406,64060000,อำเภอศรีสำโรง,Amphoe Si Samrong,ศรีสำโรง,Si Samrong
64,สุโขทัย,6407,64070000,อำเภอสวรรคโลก,Amphoe Sawankhalok,สวรรคโลก,Sawankhalok
64,สุโขทัย,6408,64080000,อำเภอศรีนคร,Amphoe Si Nakhon,ศรีนคร,Si Nakhon
64,สุโขทัย,6409,64090000,อำเภอทุ่งเสลี่ยม,Amphoe Thung Saliam,ทุ่งเสลี่ยม,Thung Saliam
65,พิษณุโลก,6501,65010000,อำเภอเมืองพิษณุโลก,Amphoe Mueang Phitsanulok,เมืองพิษณุโลก,Mueang Phitsanulok
65,พิษณุโลก,6502,65020000,อำเภอนครไทย,Amphoe Nakhon Thai,นครไทย,Nakhon Thai
65,พิษณุโลก,6503,65030000,อำเภอชาติตระการ,Amphoe Chat Trakan,ชาติตระการ,Chat Trakan
65,พิษณุโลก,6504,65040000,อำเภอบางระกำ,Amphoe Bang Rakam,บางระกำ,Bang Rakam
65,พิษณุโลก,6505,65050000,อำเภอบางกระทุ่ม,Amphoe Bang Krathum,บางกระทุ่ม,Bang Krathum
65,พิษณุโลก,6506,65060000,อำเภอพรหมพิราม,Amphoe Phrom Phiram,พรหมพิราม,Phrom Phiram
65,พิษณุโลก,6507,65070000,อำเภอวัดโบสถ์,Amphoe Wat Bot,วัดโบสถ์,Wat Bot
65,พิษณุโลก,6508,65080000,อำเภอวังทอง,Amphoe Wang Thong,วังทอง,Wang Thong
65,พิษณุโลก,6509,65090000,อำเภอเนินมะปราง,Amphoe Noen Maprang,เนินมะปราง,Noen Maprang
66,พิจิตร,6601,66010000,อำเภอเมืองพิจิตร,Amphoe Mueang Phichit,เมืองพิจิตร,Mueang Phichit
66,พิจิตร,6602,66020000,อำเภอวังทรายพูน,Amphoe Wang Sai Phun,วังทรายพูน,Wang Sai Phun
66,พิจิตร,6603,66030000,อำเภอโพธิ์ประทับช้าง,Amphoe Pho Prathap Chang,โพธิ์ประทับช้าง,Pho Prathap Chang
66,พิจิตร,6604,66040000,อำเภอตะพานหิน,Amphoe Taphan Hin,ตะพานหิน,Taphan Hin
66,พิจิตร,6605,66050000,อำเภอบางมูลนาก,Amphoe Bang Mun Nak,บางมูลนาก,Bang Mun Nak
66,พิจิตร,6606,66060000,อำเภอโพทะเล,Amphoe Pho Thale,โพทะเล,Pho Thale
66,พิจิตร,6607,66070000,อำเภอสามง่าม,Amphoe Sam Ngam,สามง่าม,Sam Ngam
66,พิจิตร,6608,66080000,อำเภอทับคล้อ,Amphoe Tap Khlo,ทับคล้อ,Tap Khlo
66,พิจิตร,6609,66090000,อำเภอสากเหล็ก,Amphoe Sak Lek,สากเหล็ก,Sak Lek
66,พิจิตร,6610,66100000,อำเภอบึงนาราง,Amphoe Bueng Na Rang,บึงนาราง,Bueng Na Rang
66,พิจิตร,6611,66110000,อำเภอดงเจริญ,Amphoe Dong Charoen,ดงเจริญ,Dong Charoen
66,พิจิตร,6612,66120000,อำเภอวชิรบารมี,Amphoe Wachirabarami,วชิรบารมี,Wachirabarami
67,เพชรบูรณ์,6701,67010000,อำเภอเมืองเพชรบูรณ์,Amphoe Mueang Phetchabun,เมืองเพชรบูรณ์,Mueang Phetchabun
67,เพชรบูรณ์,6702,67020000,อำเภอชนแดน,Amphoe Chon Daen,ชนแดน,Chon Daen
67,เพชรบูรณ์,6703,67030000,อำเภอหล่มสัก,Amphoe Lom Sak,หล่มสัก,Lom Sak
67,เพชรบูรณ์,6704,67040000,อำเภอหล่มเก่า,Amphoe Lom Kao,หล่มเก่า,Lom Kao
67,เพชรบูรณ์,6705,67050000,อำเภอวิเชียรบุรี,Amphoe Wichian Buri,วิเชียรบุรี,Wichian Buri
67,เพชรบูรณ์,6706,67060000,อำเภอศรีเทพ,Amphoe Si Thep,ศรีเทพ,Si Thep
67,เพชรบูรณ์,6707,67070000,อำเภอหนองไผ่,Amphoe Nong Phai,หนองไผ่,Nong Phai
67,เพชรบูรณ์,6708,67080000,อำเภอบึงสามพัน,Amphoe Bueng Sam Phan,บึงสามพัน,Bueng Sam Phan
67,เพชรบูรณ์,6709,67090000,อำเภอน้ำหนาว,Amphoe Nam Nao,น้ำหนาว,Nam Nao
67,เพชรบูรณ์,6710,67100000,อำเภอวังโป่ง,Amphoe Wang Pong,วังโป่ง,Wang Pong
67,เพชรบูรณ์,6711,67110000,อำเภอเขาค้อ,Amphoe Khao Kho,เขาค้อ,Khao Kho
70,ราชบุรี,7001,70010000,อำเภอเมืองราชบุรี,Amphoe Mueang Ratchaburi,เมืองราชบุรี,Mueang Ratchaburi
70,ราชบุรี,7002,70020000,อำเภอจอมบึง,Amphoe Chom Bueng,จอมบึง,Chom Bueng
70,ราชบุรี,7003,70030000,อำเภอสวนผึ้ง,Amphoe Suan Phueng,สวนผึ้ง,Suan Phueng
70,ราชบุรี,7004,70040000,อำเภอดำเนินสะดวก,Amphoe Damnoen Saduak,ดำเนินสะดวก,Damnoen Saduak
70,ราชบุรี,7005,70050000,อำเภอบ้านโป่ง,Amphoe Ban Pong,บ้านโป่ง,Ban Pong
70,ราชบุรี,7006,70060000,อำเภอบางแพ,Amphoe Bang Phae,บางแพ,Bang Phae
70,ราชบุรี,7007,70070000,อำเภอโพธาราม,Amphoe Photharam,โพธาราม,Photharam
70,ราชบุรี,7008,70080000,อำเภอปากท่อ,Amphoe Pak Tho,ปากท่อ,Pak Tho
70,ราชบุรี,7009,70090000,อำเภอวัดเพลง,Amphoe Wat Phleng,วัดเพลง,Wat Phleng
70,ราชบุรี,7010,70100000,อำเภอบ้านคา,Amphoe Ban Kha,บ้านคา,Ban Kha
71,กาญจนบุรี,7101,71010000,อำเภอเมืองกาญจนบุรี,Amphoe Mueang Kanchanaburi,เมืองกาญจนบุรี,Mueang Kanchanaburi
71,กาญจนบุรี,7102,71020000,อำเภอไทรโยค,Amphoe Sai Yok,ไทรโยค,Sai Yok
71,กาญจนบุรี,7103,71030000,อำเภอบ่อพลอย,Amphoe Bo Phloi,บ่อพลอย,Bo Phloi
71,กาญจนบุรี,7104,71040000,อำเภอศรีสวัสดิ์,Amphoe Si Sawat,ศรีสวัสดิ์,Si Sawat
71,กาญจนบุรี,7105,71050000,อำเภอท่ามะกา,Amphoe Tha Maka,ท่ามะกา,Tha Maka
71,กาญจนบุรี,7106,71060000,อำเภอท่าม่วง,Amphoe Tha Muang,ท่าม่วง,Tha Muang
71,กาญจนบุรี,7107,71070000,อำเภอทองผาภูมิ,Amphoe Thong Pha Phum,ทองผาภูมิ,Thong Pha Phum
71,กาญจนบุรี,7108,71080000,อำเภอสังขละบุรี,Amphoe Sangkhla Buri,สังขละบุรี,Sangkhla Buri
71,กาญจนบุรี,7109,71090000,อำเภอพนมทวน,Amphoe Phanom Thuan,พนมทวน,Phanom Thuan
71,กาญจนบุรี,7110,71100000,อำเภอเลาขวัญ,Amphoe Lao Khwan,เลาขวัญ,Lao Khwan
71,กาญจนบุรี,7111,71110000,อำเภอด่านมะขามเตี้ย,Amphoe Dan Makham Tia,ด่านมะขามเตี้ย,Dan Makham Tia
71,กาญจนบุรี,7112,71120000,อำเภอหนองปรือ,Amphoe Nong Prue,หนองปรือ,Nong Prue
71,กาญจนบุรี,7113,71130000,อำเภอห้วยกระเจา,Amphoe Huai Krachao,ห้วยกระเจา,Huai Krachao
72,สุพรรณบุรี,7201,72010000,อำเภอเมืองสุพรรณบุรี,Amphoe Mueang Suphan Buri,เมืองสุพรรณบุรี,Mueang Suphan Buri
72,สุพรรณบุรี,7202,72020000,อำเภอเดิมบางนางบวช,Amphoe Doem Bang Nang Buat,เดิมบางนางบวช,Doem Bang Nang Buat
72,สุพรรณบุรี,7203,72030000,อำเภอด่านช้าง,Amphoe Dan Chang,ด่านช้าง,Dan Chang
72,สุพรรณบุรี,7204,72040000,อำเภอบางปลาม้า,Amphoe Bang Pla Ma,บางปลาม้า,Bang Pla Ma
72,สุพรรณบุรี,7205,72050000,อำเภอศรีประจันต์,Amphoe Si Prachan,ศรีประจันต์,Si Prachan
72,สุพรรณบุรี,7206,72060000,อำเภอดอนเจดีย์,Amphoe Don Chedi,ดอนเจดีย์,Don Chedi
72,สุพรรณบุรี,7207,72070000,อำเภอสองพี่น้อง,Amphoe Song Phi Nong,สองพี่น้อง,Song Phi Nong
72,สุพรรณบุรี,7208,72080000,อำเภอสามชุก,Amphoe Sam Chuk,สามชุก,Sam Chuk
72,สุพรรณบุรี,7209,72090000,อำเภออู่ทอง,Amphoe U Thong,อู่ทอง,U Thong
72,สุพรรณบุรี,7210,72100000,อำเภอหนองหญ้าไซ,Amphoe Nong Ya Sai,หนองหญ้าไซ,Nong Ya Sai
73,นครปฐม,7301,73010000,อำเภอเมืองนครปฐม,Amphoe Mueang Nakhon Pathom,เมืองนครปฐม,Mueang Nakhon Pathom
73,นครปฐม,7302,73020000,อำเภอกำแพงแสน,Amphoe Kamphaeng Saen,กำแพงแสน,Kamphaeng Saen
73,นครปฐม,7303,73030000,อำเภอนครชัยศรี,Amphoe Nakhon Chai Si,นครชัยศรี,Nakhon Chai Si
73,นครปฐม,7304,73040000,อำเภอดอนตูม,Amphoe Don Tum,ดอนตูม,Don Tum
73,นครปฐม,7305,73050000,อำเภอบางเลน,Amphoe Bang Len,บางเลน,Bang Len
73,นครปฐม,7306,73060000,อำเภอสามพราน,Amphoe Sam Phran,สามพราน,Sam Phran
73,นครปฐม,7307,73070000,อำเภอพุทธมณฑล,Amphoe Phutthamonthon,พุทธมณฑล,Phutthamonthon
74,สมุทรสาคร,7401,74010000,อำเภอเมืองสมุทรสาคร,Amphoe Mueang Samut Sakhon,เมืองสมุทรสาคร,Mueang Samut Sakhon
74,สมุทรสาคร,7402,74020000,อำเภอกระทุ่มแบน,Amphoe Krathum Baen,กระทุ่มแบน,Krathum Baen
74,สมุทรสาคร,7403,74030000,อำเภอบ้านแพ้ว,Amphoe Ban Phaeo,บ้านแพ้ว,Ban Phaeo
75,สมุทรสงคราม,7501,75010000,อำเภอเมืองสมุทรสงคราม,Amphoe Mueang Samut Songkhram,เมืองสมุทรสงคราม,Mueang Samut Songkhram
75,สมุทรสงคราม,7502,75020000,อำเภอบางคนที,Amphoe Bang Khonthi,บางคนที,Bang Khonthi
75,สมุทรสงคราม,7503,75030000,อำเภออัมพวา,Amphoe Amphawa,อัมพวา,Amphawa
76,เพชรบุรี,7601,76010000,อำเภอเมืองเพชรบุรี,Amphoe Mueang Phetchaburi,เมืองเพชรบุรี,Mueang Phetchaburi
76,เพชรบุรี,7602,76020000,อำเภอเขาย้อย,Amphoe Khao Yoi,เขาย้อย,Khao Yoi
76,เพชรบุรี,7603,76030000,อำเภอหนองหญ้าปล้อง,Amphoe Nong Ya Plong,หนองหญ้าปล้อง,Nong Ya Plong
76,เพชรบุรี,7604,76040000,อำเภอชะอำ,Amphoe Cha-am,ชะอำ,Cha-am
